ISO3,Year,Urban_Population_Percent
AFG,2022,39.92
AFG,2022,100.0
AFG,2023,1.564
AFG,2023,7.027
AFG,2023,7.831
AFG,2023,16.491
AFG,2023,3.844
AFG,2023,23.228
AFG,2023,40.015
AFG,2023,100.0
AFG,2024,1.799
AFG,2024,7.312
AFG,2024,7.565
AFG,2024,16.599
AFG,2024,3.806
AFG,2024,22.813
AFG,2024,40.106
AFG,2024,100.0
AFG,2025,2.024
AFG,2025,7.586
AFG,2025,7.309
AFG,2025,16.701
AFG,2025,3.77
AFG,2025,22.417
AFG,2025,40.193
AFG,2025,100.0
AFG,2026,1.985
AFG,2026,7.728
AFG,2026,6.974
AFG,2026,16.867
AFG,2026,3.761
AFG,2026,21.998
AFG,2026,40.687
AFG,2026,100.0
AFG,2027,1.948
AFG,2027,7.862
AFG,2027,6.657
AFG,2027,17.024
AFG,2027,3.754
AFG,2027,21.601
AFG,2027,41.154
AFG,2027,100.0
AFG,2028,1.913
AFG,2028,7.989
AFG,2028,6.356
AFG,2028,17.173
AFG,2028,3.746
AFG,2028,21.225
AFG,2028,41.597
AFG,2028,100.0
AFG,2029,1.88
AFG,2029,8.11
AFG,2029,6.07
AFG,2029,17.314
AFG,2029,3.74
AFG,2029,20.869
AFG,2029,42.017
AFG,2029,100.0
AFG,2030,1.848
AFG,2030,8.225
AFG,2030,5.799
AFG,2030,17.449
AFG,2030,3.733
AFG,2030,20.53
AFG,2030,42.417
AFG,2030,100.0
AFG,2031,1.929
AFG,2031,8.36
AFG,2031,5.601
AFG,2031,17.541
AFG,2031,3.645
AFG,2031,19.966
AFG,2031,42.959
AFG,2031,100.0
AFG,2032,2.005
AFG,2032,8.488
AFG,2032,5.413
AFG,2032,17.628
AFG,2032,3.562
AFG,2032,19.43
AFG,2032,43.473
AFG,2032,100.0
AFG,2033,2.077
AFG,2033,8.61
AFG,2033,5.234
AFG,2033,17.712
AFG,2033,3.483
AFG,2033,18.92
AFG,2033,43.963
AFG,2033,100.0
AFG,2034,2.146
AFG,2034,8.726
AFG,2034,5.064
AFG,2034,17.791
AFG,2034,3.408
AFG,2034,18.435
AFG,2034,44.429
AFG,2034,100.0
AFG,2035,2.212
AFG,2035,8.837
AFG,2035,4.902
AFG,2035,17.867
AFG,2035,3.336
AFG,2035,17.973
AFG,2035,44.874
AFG,2035,100.0
AFG,2036,2.173
AFG,2036,8.87
AFG,2036,4.73
AFG,2036,17.943
AFG,2036,3.265
AFG,2036,17.597
AFG,2036,45.422
AFG,2036,100.0
AFG,2037,2.135
AFG,2037,8.902
AFG,2037,4.566
AFG,2037,18.016
AFG,2037,3.197
AFG,2037,17.239
AFG,2037,45.945
AFG,2037,100.0
AFG,2038,2.099
AFG,2038,8.932
AFG,2038,4.41
AFG,2038,18.086
AFG,2038,3.132
AFG,2038,16.896
AFG,2038,46.445
AFG,2038,100.0
AFG,2039,2.064
AFG,2039,8.961
AFG,2039,4.26
AFG,2039,18.153
AFG,2039,3.07
AFG,2039,16.568
AFG,2039,46.923
AFG,2039,100.0
AFG,2040,2.031
AFG,2040,8.989
AFG,2040,4.117
AFG,2040,18.217
AFG,2040,3.011
AFG,2040,16.254
AFG,2040,47.382
AFG,2040,100.0
AFG,2041,2.06
AFG,2041,9.004
AFG,2041,3.998
AFG,2041,18.173
AFG,2041,2.934
AFG,2041,16.195
AFG,2041,47.636
AFG,2041,100.0
AFG,2042,2.088
AFG,2042,9.018
AFG,2042,3.884
AFG,2042,18.131
AFG,2042,2.859
AFG,2042,16.138
AFG,2042,47.881
AFG,2042,100.0
AFG,2043,2.115
AFG,2043,9.032
AFG,2043,3.775
AFG,2043,18.091
AFG,2043,2.788
AFG,2043,16.083
AFG,2043,48.115
AFG,2043,100.0
AFG,2044,2.141
AFG,2044,9.045
AFG,2044,3.67
AFG,2044,18.053
AFG,2044,2.719
AFG,2044,16.031
AFG,2044,48.341
AFG,2044,100.0
AFG,2045,2.166
AFG,2045,9.058
AFG,2045,3.569
AFG,2045,18.015
AFG,2045,2.653
AFG,2045,15.98
AFG,2045,48.558
AFG,2045,100.0
AFG,2046,2.139
AFG,2046,9.047
AFG,2046,3.446
AFG,2046,18.024
AFG,2046,2.646
AFG,2046,15.669
AFG,2046,49.029
AFG,2046,100.0
AFG,2047,2.112
AFG,2047,9.036
AFG,2047,3.329
AFG,2047,18.032
AFG,2047,2.639
AFG,2047,15.37
AFG,2047,49.483
AFG,2047,100.0
AFG,2048,2.086
AFG,2048,9.025
AFG,2048,3.215
AFG,2048,18.04
AFG,2048,2.632
AFG,2048,15.081
AFG,2048,49.919
AFG,2048,100.0
AFG,2049,2.062
AFG,2049,9.015
AFG,2049,3.106
AFG,2049,18.048
AFG,2049,2.626
AFG,2049,14.804
AFG,2049,50.34
AFG,2049,100.0
AFG,2050,2.038
AFG,2050,9.005
AFG,2050,3.0
AFG,2050,18.055
AFG,2050,2.62
AFG,2050,14.536
AFG,2050,50.746
AFG,2050,100.0
AGO,1950,12.57
AGO,1950,13.439
AGO,1950,14.987
AGO,1950,6.435
AGO,1950,2.134
AGO,1950,32.443
AGO,1950,17.991
AGO,1950,100.0
AGO,1951,12.521
AGO,1951,13.563
AGO,1951,14.899
AGO,1951,6.435
AGO,1951,2.134
AGO,1951,31.512
AGO,1951,18.936
AGO,1951,100.0
AGO,1952,12.474
AGO,1952,13.683
AGO,1952,14.814
AGO,1952,6.435
AGO,1952,2.134
AGO,1952,30.603
AGO,1952,19.857
AGO,1952,100.0
AGO,1953,12.427
AGO,1953,13.801
AGO,1953,14.73
AGO,1953,6.435
AGO,1953,2.134
AGO,1953,29.715
AGO,1953,20.757
AGO,1953,100.0
AGO,1954,12.382
AGO,1954,13.917
AGO,1954,14.649
AGO,1954,6.435
AGO,1954,2.133
AGO,1954,28.849
AGO,1954,21.635
AGO,1954,100.0
AGO,1955,12.338
AGO,1955,14.029
AGO,1955,14.569
AGO,1955,6.434
AGO,1955,2.133
AGO,1955,28.003
AGO,1955,22.493
AGO,1955,100.0
AGO,1956,12.239
AGO,1956,14.108
AGO,1956,14.454
AGO,1956,6.433
AGO,1956,2.131
AGO,1956,27.126
AGO,1956,23.509
AGO,1956,100.0
AGO,1957,12.143
AGO,1957,14.185
AGO,1957,14.343
AGO,1957,6.431
AGO,1957,2.13
AGO,1957,26.277
AGO,1957,24.492
AGO,1957,100.0
AGO,1958,12.05
AGO,1958,14.259
AGO,1958,14.235
AGO,1958,6.429
AGO,1958,2.128
AGO,1958,25.455
AGO,1958,25.444
AGO,1958,100.0
AGO,1959,11.96
AGO,1959,14.331
AGO,1959,14.13
AGO,1959,6.428
AGO,1959,2.126
AGO,1959,24.658
AGO,1959,26.367
AGO,1959,100.0
AGO,1960,11.872
AGO,1960,14.401
AGO,1960,14.029
AGO,1960,6.426
AGO,1960,2.125
AGO,1960,23.886
AGO,1960,27.262
AGO,1960,100.0
AGO,1961,11.822
AGO,1961,14.522
AGO,1961,13.936
AGO,1961,6.415
AGO,1961,2.121
AGO,1961,23.402
AGO,1961,27.782
AGO,1961,100.0
AGO,1962,11.774
AGO,1962,14.64
AGO,1962,13.846
AGO,1962,6.404
AGO,1962,2.118
AGO,1962,22.928
AGO,1962,28.291
AGO,1962,100.0
AGO,1963,11.726
AGO,1963,14.756
AGO,1963,13.758
AGO,1963,6.393
AGO,1963,2.114
AGO,1963,22.464
AGO,1963,28.789
AGO,1963,100.0
AGO,1964,11.679
AGO,1964,14.869
AGO,1964,13.671
AGO,1964,6.382
AGO,1964,2.111
AGO,1964,22.01
AGO,1964,29.277
AGO,1964,100.0
AGO,1965,11.634
AGO,1965,14.98
AGO,1965,13.587
AGO,1965,6.372
AGO,1965,2.108
AGO,1965,21.566
AGO,1965,29.754
AGO,1965,100.0
AGO,1966,11.589
AGO,1966,15.108
AGO,1966,13.495
AGO,1966,6.355
AGO,1966,2.103
AGO,1966,21.103
AGO,1966,30.247
AGO,1966,100.0
AGO,1967,11.546
AGO,1967,15.232
AGO,1967,13.406
AGO,1967,6.338
AGO,1967,2.098
AGO,1967,20.652
AGO,1967,30.728
AGO,1967,100.0
AGO,1968,11.503
AGO,1968,15.354
AGO,1968,13.318
AGO,1968,6.322
AGO,1968,2.094
AGO,1968,20.211
AGO,1968,31.198
AGO,1968,100.0
AGO,1969,11.462
AGO,1969,15.473
AGO,1969,13.233
AGO,1969,6.306
AGO,1969,2.089
AGO,1969,19.78
AGO,1969,31.657
AGO,1969,100.0
AGO,1970,11.421
AGO,1970,15.59
AGO,1970,13.149
AGO,1970,6.291
AGO,1970,2.085
AGO,1970,19.359
AGO,1970,32.106
AGO,1970,100.0
AGO,1971,11.152
AGO,1971,15.474
AGO,1971,12.945
AGO,1971,6.286
AGO,1971,2.078
AGO,1971,18.399
AGO,1971,33.666
AGO,1971,100.0
AGO,1972,10.9
AGO,1972,15.366
AGO,1972,12.753
AGO,1972,6.282
AGO,1972,2.072
AGO,1972,17.5
AGO,1972,35.127
AGO,1972,100.0
AGO,1973,10.664
AGO,1973,15.264
AGO,1973,12.573
AGO,1973,6.279
AGO,1973,2.066
AGO,1973,16.656
AGO,1973,36.498
AGO,1973,100.0
AGO,1974,10.441
AGO,1974,15.169
AGO,1974,12.404
AGO,1974,6.275
AGO,1974,2.061
AGO,1974,15.862
AGO,1974,37.788
AGO,1974,100.0
AGO,1975,10.232
AGO,1975,15.079
AGO,1975,12.245
AGO,1975,6.272
AGO,1975,2.056
AGO,1975,15.115
AGO,1975,39.002
AGO,1975,100.0
AGO,1976,10.173
AGO,1976,15.074
AGO,1976,12.02
AGO,1976,6.232
AGO,1976,1.989
AGO,1976,15.033
AGO,1976,39.48
AGO,1976,100.0
AGO,1977,10.118
AGO,1977,15.069
AGO,1977,11.81
AGO,1977,6.195
AGO,1977,1.926
AGO,1977,14.958
AGO,1977,39.924
AGO,1977,100.0
AGO,1978,10.067
AGO,1978,15.065
AGO,1978,11.614
AGO,1978,6.16
AGO,1978,1.868
AGO,1978,14.887
AGO,1978,40.338
AGO,1978,100.0
AGO,1979,10.02
AGO,1979,15.061
AGO,1979,11.432
AGO,1979,6.127
AGO,1979,1.814
AGO,1979,14.822
AGO,1979,40.725
AGO,1979,100.0
AGO,1980,9.975
AGO,1980,15.057
AGO,1980,11.261
AGO,1980,6.097
AGO,1980,1.763
AGO,1980,14.76
AGO,1980,41.087
AGO,1980,100.0
AGO,1981,9.892
AGO,1981,14.841
AGO,1981,11.085
AGO,1981,6.349
AGO,1981,1.746
AGO,1981,14.559
AGO,1981,41.528
AGO,1981,100.0
AGO,1982,9.816
AGO,1982,14.64
AGO,1982,10.923
AGO,1982,6.582
AGO,1982,1.731
AGO,1982,14.373
AGO,1982,41.936
AGO,1982,100.0
AGO,1983,9.745
AGO,1983,14.454
AGO,1983,10.772
AGO,1983,6.799
AGO,1983,1.716
AGO,1983,14.2
AGO,1983,42.314
AGO,1983,100.0
AGO,1984,9.679
AGO,1984,14.281
AGO,1984,10.631
AGO,1984,7.0
AGO,1984,1.703
AGO,1984,14.039
AGO,1984,42.666
AGO,1984,100.0
AGO,1985,9.618
AGO,1985,14.119
AGO,1985,10.501
AGO,1985,7.188
AGO,1985,1.69
AGO,1985,13.89
AGO,1985,42.994
AGO,1985,100.0
AGO,1986,9.565
AGO,1986,13.999
AGO,1986,10.477
AGO,1986,7.231
AGO,1986,1.777
AGO,1986,13.832
AGO,1986,43.119
AGO,1986,100.0
AGO,1987,9.516
AGO,1987,13.887
AGO,1987,10.455
AGO,1987,7.271
AGO,1987,1.857
AGO,1987,13.779
AGO,1987,43.235
AGO,1987,100.0
AGO,1988,9.471
AGO,1988,13.782
AGO,1988,10.435
AGO,1988,7.308
AGO,1988,1.932
AGO,1988,13.73
AGO,1988,43.343
AGO,1988,100.0
AGO,1989,9.428
AGO,1989,13.684
AGO,1989,10.416
AGO,1989,7.342
AGO,1989,2.002
AGO,1989,43.444
AGO,1989,100.0
AGO,1990,9.388
AGO,1990,13.593
AGO,1990,10.398
AGO,1990,7.375
AGO,1990,2.068
AGO,1990,13.64
AGO,1990,43.538
AGO,1990,100.0
AGO,1991,9.361
AGO,1991,13.576
AGO,1991,10.195
AGO,1991,7.332
AGO,1991,1.944
AGO,1991,13.721
AGO,1991,43.871
AGO,1991,100.0
AGO,1992,9.336
AGO,1992,13.56
AGO,1992,10.007
AGO,1992,7.293
AGO,1992,1.828
AGO,1992,13.796
AGO,1992,44.181
AGO,1992,100.0
AGO,1993,9.312
AGO,1993,13.544
AGO,1993,9.83
AGO,1993,7.256
AGO,1993,1.72
AGO,1993,13.866
AGO,1993,44.472
AGO,1993,100.0
AGO,1994,9.289
AGO,1994,13.53
AGO,1994,9.664
AGO,1994,7.221
AGO,1994,1.619
AGO,1994,13.932
AGO,1994,44.745
AGO,1994,100.0
AGO,1995,9.268
AGO,1995,13.517
AGO,1995,9.509
AGO,1995,7.188
AGO,1995,1.523
AGO,1995,13.994
AGO,1995,45.001
AGO,1995,100.0
AGO,1996,9.22
AGO,1996,13.511
AGO,1996,9.463
AGO,1996,6.993
AGO,1996,1.471
AGO,1996,13.688
AGO,1996,45.654
AGO,1996,100.0
AGO,1997,9.176
AGO,1997,13.505
AGO,1997,9.42
AGO,1997,6.81
AGO,1997,1.423
AGO,1997,13.403
AGO,1997,46.263
AGO,1997,100.0
AGO,1998,9.134
AGO,1998,13.499
AGO,1998,9.381
AGO,1998,6.64
AGO,1998,1.377
AGO,1998,13.136
AGO,1998,46.832
AGO,1998,100.0
AGO,1999,9.095
AGO,1999,13.494
AGO,1999,9.343
AGO,1999,6.48
AGO,1999,1.335
AGO,1999,12.887
AGO,1999,47.365
AGO,1999,100.0
AGO,2000,9.059
AGO,2000,13.49
AGO,2000,9.309
AGO,2000,6.33
AGO,2000,1.295
AGO,2000,12.652
AGO,2000,47.865
AGO,2000,100.0
AGO,2001,9.008
AGO,2001,13.543
AGO,2001,9.196
AGO,2001,6.168
AGO,2001,1.248
AGO,2001,12.37
AGO,2001,48.467
AGO,2001,100.0
AGO,2002,8.961
AGO,2002,13.592
AGO,2002,9.092
AGO,2002,6.018
AGO,2002,1.204
AGO,2002,12.107
AGO,2002,49.025
AGO,2002,100.0
AGO,2003,8.917
AGO,2003,13.639
AGO,2003,8.995
AGO,2003,5.877
AGO,2003,1.164
AGO,2003,11.863
AGO,2003,49.546
AGO,2003,100.0
AGO,2004,8.876
AGO,2004,13.682
AGO,2004,8.904
AGO,2004,5.746
AGO,2004,1.126
AGO,2004,11.635
AGO,2004,50.031
AGO,2004,100.0
AGO,2005,8.838
AGO,2005,13.722
AGO,2005,8.819
AGO,2005,5.624
AGO,2005,1.09
AGO,2005,11.421
AGO,2005,50.486
AGO,2005,100.0
AGO,2006,8.599
AGO,2006,13.714
AGO,2006,8.509
AGO,2006,5.389
AGO,2006,0.99
AGO,2006,11.198
AGO,2006,51.601
AGO,2006,100.0
AGO,2007,8.379
AGO,2007,13.707
AGO,2007,8.222
AGO,2007,5.172
AGO,2007,0.898
AGO,2007,10.992
AGO,2007,52.63
AGO,2007,100.0
AGO,2008,8.175
AGO,2008,13.7
AGO,2008,7.957
AGO,2008,4.972
AGO,2008,0.812
AGO,2008,10.801
AGO,2008,53.583
AGO,2008,100.0
AGO,2009,7.986
AGO,2009,13.694
AGO,2009,7.71
AGO,2009,4.785
AGO,2009,0.733
AGO,2009,10.624
AGO,2009,54.469
AGO,2009,100.0
AGO,2010,7.809
AGO,2010,13.688
AGO,2010,7.48
AGO,2010,4.612
AGO,2010,0.659
AGO,2010,10.459
AGO,2010,55.293
AGO,2010,100.0
AGO,2011,7.479
AGO,2011,13.689
AGO,2011,7.093
AGO,2011,4.468
AGO,2011,0.639
AGO,2011,10.14
AGO,2011,56.493
AGO,2011,100.0
AGO,2012,7.175
AGO,2012,13.689
AGO,2012,6.735
AGO,2012,4.334
AGO,2012,0.621
AGO,2012,9.845
AGO,2012,57.601
AGO,2012,100.0
AGO,2013,6.893
AGO,2013,13.69
AGO,2013,6.404
AGO,2013,4.211
AGO,2013,0.603
AGO,2013,9.572
AGO,2013,58.626
AGO,2013,100.0
AGO,2014,6.632
AGO,2014,13.69
AGO,2014,6.097
AGO,2014,4.097
AGO,2014,0.588
AGO,2014,9.319
AGO,2014,59.578
AGO,2014,100.0
AGO,2015,6.388
AGO,2015,13.691
AGO,2015,5.811
AGO,2015,3.99
AGO,2015,0.573
AGO,2015,9.083
AGO,2015,60.464
AGO,2015,100.0
AGO,2016,6.038
AGO,2016,13.851
AGO,2016,5.743
AGO,2016,3.972
AGO,2016,0.561
AGO,2016,8.753
AGO,2016,61.081
AGO,2016,100.0
AGO,2017,5.713
AGO,2017,14.0
AGO,2017,5.68
AGO,2017,3.956
AGO,2017,0.55
AGO,2017,8.446
AGO,2017,61.655
AGO,2017,100.0
AGO,2018,5.41
AGO,2018,14.139
AGO,2018,5.622
AGO,2018,3.94
AGO,2018,0.539
AGO,2018,8.16
AGO,2018,62.19
AGO,2018,100.0
AGO,2019,5.127
AGO,2019,14.268
AGO,2019,5.567
AGO,2019,3.926
AGO,2019,0.529
AGO,2019,7.893
AGO,2019,62.69
AGO,2019,100.0
AGO,2020,4.861
AGO,2020,14.39
AGO,2020,5.516
AGO,2020,3.912
AGO,2020,0.52
AGO,2020,7.642
AGO,2020,63.159
AGO,2020,100.0
AGO,2021,5.018
AGO,2021,13.988
AGO,2021,5.596
AGO,2021,3.906
AGO,2021,0.503
AGO,2021,7.644
AGO,2021,63.345
AGO,2021,100.0
AGO,2022,5.164
AGO,2022,13.612
AGO,2022,5.671
AGO,2022,3.9
AGO,2022,0.487
AGO,2022,7.647
AGO,2022,63.519
AGO,2022,100.0
AGO,2023,5.301
AGO,2023,13.258
AGO,2023,5.741
AGO,2023,3.895
AGO,2023,0.472
AGO,2023,7.649
AGO,2023,63.683
AGO,2023,100.0
AGO,2024,5.431
AGO,2024,12.926
AGO,2024,5.807
AGO,2024,3.89
AGO,2024,0.458
AGO,2024,7.651
AGO,2024,63.838
AGO,2024,100.0
AGO,2025,5.552
AGO,2025,12.612
AGO,2025,5.87
AGO,2025,3.885
AGO,2025,0.445
AGO,2025,7.652
AGO,2025,63.983
AGO,2025,100.0
AGO,2026,5.621
AGO,2026,12.357
AGO,2026,5.911
AGO,2026,3.824
AGO,2026,0.483
AGO,2026,7.464
AGO,2026,64.341
AGO,2026,100.0
AGO,2027,5.686
AGO,2027,12.118
AGO,2027,5.949
AGO,2027,3.766
AGO,2027,0.518
AGO,2027,7.286
AGO,2027,64.677
AGO,2027,100.0
AGO,2028,5.748
AGO,2028,11.892
AGO,2028,5.986
AGO,2028,3.711
AGO,2028,0.551
AGO,2028,7.118
AGO,2028,64.994
AGO,2028,100.0
AGO,2029,5.805
AGO,2029,11.679
AGO,2029,6.02
AGO,2029,3.659
AGO,2029,0.583
AGO,2029,6.96
AGO,2029,65.294
AGO,2029,100.0
AGO,2030,5.86
AGO,2030,11.478
AGO,2030,6.052
AGO,2030,3.61
AGO,2030,0.612
AGO,2030,6.81
AGO,2030,65.577
AGO,2030,100.0
AGO,2031,5.879
AGO,2031,11.301
AGO,2031,6.077
AGO,2031,3.553
AGO,2031,0.665
AGO,2031,6.747
AGO,2031,65.779
AGO,2031,100.0
AGO,2032,5.897
AGO,2032,11.134
AGO,2032,6.099
AGO,2032,3.498
AGO,2032,0.715
AGO,2032,6.688
AGO,2032,65.969
AGO,2032,100.0
AGO,2033,5.913
AGO,2033,10.976
AGO,2033,6.121
AGO,2033,3.446
AGO,2033,0.763
AGO,2033,6.631
AGO,2033,66.149
AGO,2033,100.0
AGO,2034,5.929
AGO,2034,10.826
AGO,2034,6.141
AGO,2034,3.397
AGO,2034,0.808
AGO,2034,6.578
AGO,2034,66.32
AGO,2034,100.0
AGO,2035,5.944
AGO,2035,10.684
AGO,2035,6.161
AGO,2035,3.351
AGO,2035,0.85
AGO,2035,6.527
AGO,2035,66.482
AGO,2035,100.0
AGO,2036,5.926
AGO,2036,10.58
AGO,2036,6.196
AGO,2036,3.264
AGO,2036,0.854
AGO,2036,6.48
AGO,2036,66.7
AGO,2036,100.0
AGO,2037,5.908
AGO,2037,10.481
AGO,2037,6.23
AGO,2037,3.183
AGO,2037,0.858
AGO,2037,6.434
AGO,2037,66.906
AGO,2037,100.0
AGO,2038,5.891
AGO,2038,10.387
AGO,2038,6.262
AGO,2038,3.105
AGO,2038,0.862
AGO,2038,6.391
AGO,2038,67.102
AGO,2038,100.0
AGO,2039,5.875
AGO,2039,10.297
AGO,2039,6.293
AGO,2039,3.031
AGO,2039,0.866
AGO,2039,6.351
AGO,2039,67.288
AGO,2039,100.0
AGO,2040,5.859
AGO,2040,10.212
AGO,2040,6.322
AGO,2040,2.961
AGO,2040,0.869
AGO,2040,6.312
AGO,2040,67.465
AGO,2040,100.0
AGO,2041,5.792
AGO,2041,10.149
AGO,2041,6.346
AGO,2041,2.934
AGO,2041,0.872
AGO,2041,6.365
AGO,2041,67.543
AGO,2041,100.0
AGO,2042,5.727
AGO,2042,10.089
AGO,2042,6.368
AGO,2042,2.908
AGO,2042,0.874
AGO,2042,6.416
AGO,2042,67.618
AGO,2042,100.0
AGO,2043,5.666
AGO,2043,10.031
AGO,2043,6.39
AGO,2043,2.883
AGO,2043,0.877
AGO,2043,6.464
AGO,2043,67.688
AGO,2043,100.0
AGO,2044,5.608
AGO,2044,9.976
AGO,2044,6.411
AGO,2044,2.86
AGO,2044,0.879
AGO,2044,6.511
AGO,2044,67.756
AGO,2044,100.0
AGO,2045,5.552
AGO,2045,9.924
AGO,2045,6.431
AGO,2045,2.837
AGO,2045,0.881
AGO,2045,6.555
AGO,2045,67.82
AGO,2045,100.0
AGO,2046,5.479
AGO,2046,9.901
AGO,2046,6.4
AGO,2046,2.811
AGO,2046,0.917
AGO,2046,6.548
AGO,2046,67.944
AGO,2046,100.0
AGO,2047,5.409
AGO,2047,9.879
AGO,2047,6.371
AGO,2047,2.786
AGO,2047,0.95
AGO,2047,6.542
AGO,2047,68.063
AGO,2047,100.0
AGO,2048,5.342
AGO,2048,9.858
AGO,2048,6.343
AGO,2048,2.762
AGO,2048,0.982
AGO,2048,6.536
AGO,2048,68.177
AGO,2048,100.0
AGO,2049,5.279
AGO,2049,9.837
AGO,2049,6.317
AGO,2049,2.739
AGO,2049,1.013
AGO,2049,6.531
AGO,2049,68.285
AGO,2049,100.0
AGO,2050,5.217
AGO,2050,9.818
AGO,2050,6.291
AGO,2050,2.717
AGO,2050,1.042
AGO,2050,6.525
AGO,2050,68.389
AGO,2050,100.0
AIA,1950,27.472
AIA,1950,72.528
AIA,1950,0.0
AIA,1950,100.0
AIA,1951,26.882
AIA,1951,71.046
AIA,1951,2.072
AIA,1951,0.0
AIA,1951,100.0
AIA,1952,26.324
AIA,1952,69.647
AIA,1952,4.029
AIA,1952,0.0
AIA,1952,100.0
AIA,1953,25.797
AIA,1953,68.324
AIA,1953,5.879
AIA,1953,0.0
AIA,1953,100.0
AIA,1954,25.298
AIA,1954,67.07
AIA,1954,7.632
AIA,1954,0.0
AIA,1954,100.0
AIA,1955,24.825
AIA,1955,65.881
AIA,1955,9.294
AIA,1955,0.0
AIA,1955,100.0
AIA,1956,24.458
AIA,1956,66.15
AIA,1956,9.392
AIA,1956,0.0
AIA,1956,100.0
AIA,1957,24.092
AIA,1957,66.418
AIA,1957,9.49
AIA,1957,0.0
AIA,1957,100.0
AIA,1958,23.727
AIA,1958,66.686
AIA,1958,9.587
AIA,1958,0.0
AIA,1958,100.0
AIA,1959,23.363
AIA,1959,66.952
AIA,1959,9.684
AIA,1959,0.0
AIA,1959,100.0
AIA,1960,23.0
AIA,1960,67.218
AIA,1960,9.781
AIA,1960,0.0
AIA,1960,100.0
AIA,1961,22.616
AIA,1961,67.478
AIA,1961,9.906
AIA,1961,0.0
AIA,1961,100.0
AIA,1962,22.238
AIA,1962,67.734
AIA,1962,10.028
AIA,1962,0.0
AIA,1962,100.0
AIA,1963,21.866
AIA,1963,67.986
AIA,1963,10.149
AIA,1963,0.0
AIA,1963,100.0
AIA,1964,21.499
AIA,1964,68.234
AIA,1964,10.267
AIA,1964,0.0
AIA,1964,100.0
AIA,1965,21.139
AIA,1965,68.478
AIA,1965,10.384
AIA,1965,0.0
AIA,1965,100.0
AIA,1966,20.771
AIA,1966,68.713
AIA,1966,10.515
AIA,1966,0.0
AIA,1966,100.0
AIA,1967,20.41
AIA,1967,68.945
AIA,1967,10.645
AIA,1967,0.0
AIA,1967,100.0
AIA,1968,20.056
AIA,1968,69.173
AIA,1968,10.772
AIA,1968,0.0
AIA,1968,100.0
AIA,1969,19.707
AIA,1969,69.396
AIA,1969,10.897
AIA,1969,0.0
AIA,1969,100.0
AIA,1970,19.366
AIA,1970,69.615
AIA,1970,11.019
AIA,1970,0.0
AIA,1970,100.0
AIA,1971,19.032
AIA,1971,69.823
AIA,1971,11.145
AIA,1971,0.0
AIA,1971,100.0
AIA,1972,18.704
AIA,1972,70.027
AIA,1972,11.269
AIA,1972,0.0
AIA,1972,100.0
AIA,1973,18.379
AIA,1973,70.229
AIA,1973,11.392
AIA,1973,0.0
AIA,1973,100.0
AIA,1974,18.058
AIA,1974,70.429
AIA,1974,11.513
AIA,1974,0.0
AIA,1974,100.0
AIA,1975,17.741
AIA,1975,70.626
AIA,1975,11.633
AIA,1975,0.0
AIA,1975,100.0
AIA,1976,17.226
AIA,1976,71.468
AIA,1976,11.306
AIA,1976,0.0
AIA,1976,100.0
AIA,1977,16.714
AIA,1977,72.304
AIA,1977,10.982
AIA,1977,0.0
AIA,1977,100.0
AIA,1978,16.205
AIA,1978,73.137
AIA,1978,10.659
AIA,1978,0.0
AIA,1978,100.0
AIA,1979,15.698
AIA,1979,73.964
AIA,1979,10.338
AIA,1979,0.0
AIA,1979,100.0
AIA,1980,15.194
AIA,1980,74.787
AIA,1980,10.018
AIA,1980,0.0
AIA,1980,100.0
AIA,1981,14.775
AIA,1981,74.533
AIA,1981,10.692
AIA,1981,0.0
AIA,1981,100.0
AIA,1982,14.365
AIA,1982,74.284
AIA,1982,11.351
AIA,1982,0.0
AIA,1982,100.0
AIA,1983,13.964
AIA,1983,74.041
AIA,1983,11.995
AIA,1983,0.0
AIA,1983,100.0
AIA,1984,13.571
AIA,1984,73.802
AIA,1984,12.626
AIA,1984,0.0
AIA,1984,100.0
AIA,1985,13.187
AIA,1985,73.569
AIA,1985,13.244
AIA,1985,0.0
AIA,1985,100.0
AIA,1986,11.882
AIA,1986,74.135
AIA,1986,13.983
AIA,1986,0.0
AIA,1986,100.0
AIA,1987,10.677
AIA,1987,74.657
AIA,1987,14.665
AIA,1987,0.0
AIA,1987,100.0
AIA,1988,9.562
AIA,1988,75.141
AIA,1988,15.297
AIA,1988,0.0
AIA,1988,100.0
AIA,1989,8.525
AIA,1989,75.591
AIA,1989,15.884
AIA,1989,0.0
AIA,1989,100.0
AIA,1990,7.56
AIA,1990,76.009
AIA,1990,16.431
AIA,1990,0.0
AIA,1990,100.0
AIA,1991,7.123
AIA,1991,75.682
AIA,1991,17.195
AIA,1991,0.0
AIA,1991,100.0
AIA,1992,6.711
AIA,1992,75.375
AIA,1992,17.914
AIA,1992,0.0
AIA,1992,100.0
AIA,1993,6.323
AIA,1993,75.085
AIA,1993,18.592
AIA,1993,0.0
AIA,1993,100.0
AIA,1994,5.957
AIA,1994,74.811
AIA,1994,19.232
AIA,1994,0.0
AIA,1994,100.0
AIA,1995,5.61
AIA,1995,74.552
AIA,1995,19.837
AIA,1995,0.0
AIA,1995,100.0
AIA,1996,5.331
AIA,1996,74.206
AIA,1996,20.463
AIA,1996,0.0
AIA,1996,100.0
AIA,1997,5.067
AIA,1997,73.88
AIA,1997,21.053
AIA,1997,0.0
